time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.467857,-0.0234,-0.0840,0.0068,0.087
2.481683,0.0050,-0.0431,0.0218,0.049
2.490391,0.0468,-0.0158,-0.0041,0.050
2.498761,0.0610,-0.0431,-0.0575,0.094
2.508182,0.1021,-0.0433,-0.0429,0.119
2.517762,0.0886,-0.0299,-0.0285,0.098
2.529245,0.0886,-0.0709,-0.0279,0.117
2.537673,0.0611,-0.0847,-0.0276,0.108
2.547855,0.1010,-0.0852,-0.0546,0.143
2.557742,0.0995,-0.0996,-0.0545,0.151
2.568927,0.0567,-0.0732,-0.0137,0.094
2.577880,0.0138,-0.1013,-0.0139,0.103
2.589046,-0.0018,-0.0749,0.0267,0.079
2.598716,-0.0036,-0.0892,0.0128,0.090
2.608105,-0.0051,-0.0353,-0.0147,0.039
2.617814,-0.0064,-0.0222,-0.0284,0.037
2.628935,0.0062,-0.0499,-0.0150,0.052
2.637746,-0.0083,-0.0502,0.0121,0.052
2.647771,0.0187,-0.0775,-0.0017,0.080
2.657798,0.0462,-0.1046,-0.0019,0.114
2.667999,0.0334,-0.1450,-0.0157,0.150
2.678383,0.0348,-0.1580,-0.0023,0.162
2.689238,0.0093,-0.1843,0.0107,0.185
2.698198,0.0110,-0.1967,0.0097,0.197
2.708750,0.0944,-0.1819,0.0218,0.206
2.717961,0.0415,-0.1126,0.0336,0.125
2.728333,0.0430,-0.0841,-0.0093,0.095
2.737935,0.0037,-0.0555,-0.0386,0.068
2.748479,0.0188,-0.0542,-0.0406,0.070
2.759062,0.0063,0.0013,-0.0424,0.043
2.768163,-0.0200,-0.0114,-0.0439,0.050
2.779617,-0.0327,0.0030,-0.0724,0.079
2.788103,-0.0589,0.0310,-0.1006,0.121
2.797849,-0.0578,0.0180,-0.0874,0.106
2.808875,0.0110,0.0318,-0.0735,0.081
2.819174,0.0791,-0.0095,-0.0721,0.107
2.830461,0.0650,-0.0241,-0.0831,0.108
2.838812,0.0644,-0.0390,-0.0388,0.085
2.848054,0.0368,-0.0675,-0.0078,0.077
2.857773,-0.0176,-0.1094,0.0229,0.113
2.867964,-0.0308,-0.1102,0.0260,0.117
2.881626,-0.0029,-0.0970,0.0558,0.112
2.889687,0.0522,-0.0974,0.0035,0.111
2.898832,0.1478,-0.0842,-0.0219,0.171
2.908174,0.0933,-0.0574,-0.0205,0.111
2.918549,0.0389,-0.0712,-0.0333,0.088
2.930470,-0.0152,-0.0847,-0.0332,0.092
2.938637,-0.0555,-0.0979,0.0070,0.113
2.947711,-0.0412,-0.0563,-0.0079,0.070
2.958596,0.0005,-0.0418,0.0040,0.042
2.968148,0.0966,-0.0682,0.0022,0.118
2.978702,0.1106,-0.1083,-0.0403,0.160
2.989008,0.1378,-0.1624,-0.0280,0.215
2.997757,0.1101,-0.1895,0.0116,0.219
3.011681,0.0548,-0.1759,0.0512,0.191
3.018217,-0.0137,-0.1484,0.0635,0.162
3.028228,-0.0410,-0.1071,0.0619,0.130
3.038392,-0.1358,-0.0655,0.0465,0.158
3.048673,-0.1894,-0.0782,0.0174,0.206
3.058122,-0.1476,-0.1180,0.0154,0.190
3.067921,-0.1050,-0.1028,0.0403,0.152
3.079243,0.0204,-0.1688,0.0511,0.178
3.088521,0.0784,-0.1254,0.0477,0.155
3.099081,0.0686,-0.0545,0.0303,0.093
3.108722,0.0725,-0.0243,-0.0416,0.087
3.118677,0.0494,-0.0078,-0.0587,0.077
3.130489,0.0262,0.0493,-0.0480,0.074
3.138828,0.0841,0.0243,-0.0774,0.117
3.149906,0.1546,0.0121,-0.0652,0.168
3.159691,0.1694,0.0265,-0.1477,0.226
3.169360,0.1696,0.0812,-0.1480,0.239
3.178941,0.0871,0.0942,-0.1473,0.195
3.188796,0.0300,0.0788,-0.1316,0.156
3.201193,-0.0013,0.0214,-0.1007,0.103
3.211124,0.0482,-0.0639,-0.0686,0.105
3.220817,0.1383,-0.0953,-0.0492,0.175
3.229896,0.1600,-0.0995,-0.0434,0.193
3.248902,0.1078,-0.0400,-0.0997,0.152
3.257948,0.0344,0.0240,-0.0803,0.091
3.268444,-0.0382,-0.0070,-0.0611,0.072
3.279627,-0.0282,-0.0646,-0.0153,0.072
3.289196,0.0096,-0.1489,0.0295,0.152
3.298650,0.0617,-0.2053,0.0596,0.223
3.308473,0.0194,-0.1657,0.0750,0.183
3.318930,-0.0220,-0.1119,0.0491,0.124
3.330267,-0.0492,-0.0847,0.0496,0.110
3.339181,-0.0756,-0.0434,0.0219,0.090
3.348011,-0.0738,-0.0694,0.0070,0.102
3.357601,-0.0712,-0.1085,0.0458,0.138
3.369608,-0.0542,-0.1470,0.0294,0.159
3.378084,0.0042,-0.1713,0.0531,0.179
3.388481,0.0218,-0.1410,0.0488,0.151
3.398603,-0.0151,-0.1106,0.0441,0.120
3.409115,0.0023,-0.1347,-0.0150,0.136
3.417808,0.0198,-0.1725,0.0217,0.175
3.429237,0.0101,-0.1968,0.0450,0.202
3.437654,0.0141,-0.1939,0.0004,0.194
3.448446,-0.0093,-0.0959,-0.0166,0.098
3.458124,-0.0601,0.0020,-0.0197,0.063
3.467966,-0.0296,0.0724,-0.0904,0.120
3.479094,0.0004,0.0742,-0.0925,0.119
3.489933,0.0299,0.0348,-0.0939,0.105
3.498889,0.0592,0.0087,-0.0809,0.101
3.507753,0.0744,-0.0043,-0.0534,0.092
3.517840,0.0482,-0.0043,-0.0928,0.105
3.529083,0.0485,-0.0049,-0.1176,0.127
3.537666,0.1299,0.0075,-0.1139,0.173
3.547739,0.1698,-0.0352,-0.0822,0.192
3.557697,0.1952,-0.0647,-0.0908,0.225
3.568212,0.1379,-0.0267,-0.0856,0.164
3.578286,0.1206,-0.0436,-0.1075,0.167
3.588816,0.0752,-0.0063,-0.1023,0.127
3.598314,0.0700,0.0035,-0.0702,0.099
3.608337,0.1053,0.0133,-0.0250,0.109
3.618319,0.1131,-0.0041,-0.0211,0.115
3.628548,0.0936,0.0059,-0.0448,0.104
3.637781,0.0066,0.0025,-0.0280,0.029
3.647895,-0.0526,-0.0822,0.0157,0.099
3.658463,-0.1243,-0.0846,-0.0363,0.155
3.670358,-0.1270,-0.0049,0.0069,0.127
3.678463,-0.0887,0.0070,-0.0046,0.089
3.688158,-0.0356,-0.0351,-0.0028,0.050
3.698634,0.0327,-0.1444,0.0668,0.162
3.708247,0.0749,-0.1713,0.0675,0.199
3.717837,0.0899,-0.1841,0.0262,0.207
3.729038,0.1186,-0.1695,0.0251,0.208
3.737760,0.0656,-0.1275,0.0234,0.145
3.747828,0.0537,-0.0987,0.0347,0.118
3.757657,0.0692,-0.0425,0.0182,0.083
3.769110,0.0301,-0.0272,0.0288,0.050
3.778319,0.0589,-0.0255,0.0527,0.083
3.789550,0.0461,-0.0512,0.0763,0.103
3.798224,0.0458,-0.0501,0.0587,0.090
3.808239,-0.0097,-0.0765,0.0409,0.087
3.817960,-0.1197,-0.0893,0.0909,0.175
3.829452,-0.1067,-0.1154,0.1000,0.186
3.837685,-0.0796,-0.1550,0.0682,0.187
3.848448,-0.0521,-0.1126,0.0635,0.139
3.858207,-0.0247,-0.1111,0.0315,0.118
3.867829,-0.0101,-0.0820,0.0405,0.092
3.879214,-0.0215,-0.0933,0.0495,0.108
3.889849,0.0089,-0.0905,0.0315,0.096
3.899588,-0.0146,-0.0740,0.0137,0.077
3.908986,0.0030,-0.0711,-0.0173,0.073
3.918618,0.0614,-0.0683,-0.0615,0.111
3.928362,0.0513,-0.0249,-0.0237,0.062
3.939310,0.0134,0.0044,-0.0265,0.030
3.948681,0.0430,0.0062,-0.0425,0.061
3.958972,0.0722,-0.0060,-0.0442,0.085
3.970967,0.0735,-0.0324,-0.0316,0.086
3.980232,0.1417,-0.0595,-0.0456,0.160
3.989632,0.1677,-0.0737,-0.0454,0.189
4.000116,0.1513,-0.1023,-0.0176,0.184
4.010736,0.1069,-0.0905,0.0239,0.142
4.027748,0.1519,-0.1358,0.0245,0.205
4.037689,0.2142,-0.1520,0.0108,0.263
4.047873,0.2757,-0.1140,-0.0032,0.298
4.058569,0.2679,-0.0084,-0.0310,0.270
4.068134,0.1236,0.0427,0.0090,0.131
4.078876,-0.0200,0.0533,-0.0057,0.057
4.088390,-0.1353,0.0508,-0.0478,0.152
4.097904,-0.1269,-0.0194,-0.0627,0.143
4.107810,-0.0497,-0.0756,-0.0502,0.103
4.117729,0.0281,-0.0906,-0.0513,0.108
4.129606,0.0252,-0.0782,-0.0384,0.091
4.138949,0.0640,-0.0518,-0.0659,0.105
4.147754,-0.0052,-0.0251,-0.0248,0.036
4.157694,-0.0191,-0.0391,-0.0241,0.050
4.168419,-0.0045,-0.0662,0.0179,0.069
4.181362,0.0113,-0.0928,0.0057,0.094
4.188665,0.0009,-0.1054,-0.0066,0.106
4.198783,0.0311,-0.1316,0.0083,0.136
4.208869,0.1150,-0.1037,-0.0044,0.155
4.217751,0.0755,-0.0897,0.0099,0.118
4.228887,0.0493,-0.0348,0.0239,0.065
4.239036,-0.0041,-0.0480,0.0104,0.049
4.247891,-0.0168,-0.0339,-0.0305,0.049
4.259236,0.0519,-0.0880,-0.0309,0.107
4.269258,0.1064,-0.1150,-0.0181,0.158
4.279147,0.1058,-0.1285,0.0213,0.168
4.288734,0.1319,-0.1557,0.0195,0.205
4.297793,0.1301,-0.1151,-0.0098,0.174
