time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.341639,-0.0118,-0.0734,-0.0497,0.089
3.351267,-0.0666,-0.0459,-0.0099,0.082
3.362318,-0.0396,-0.0050,-0.0515,0.065
3.371771,-0.0126,0.0223,-0.0378,0.046
3.381504,-0.0536,-0.0596,-0.0641,0.103
3.390473,-0.0534,0.1036,-0.0082,0.117
3.401839,-0.0393,0.0488,0.0206,0.066
3.410379,-0.0249,0.0895,0.0764,0.120
3.422388,-0.0103,0.0212,0.1045,0.107
3.432823,0.0454,0.0347,0.1050,0.120
3.441233,0.0601,-0.0335,0.0919,0.115
3.450626,-0.0069,-0.0473,0.0787,0.092
3.460891,0.0214,-0.0745,0.0646,0.101
3.471656,0.0086,-0.0742,0.0357,0.083
3.481496,0.0230,-0.0737,0.0328,0.084
3.491179,-0.0308,-0.0731,0.0019,0.079
3.502024,-0.0166,-0.0725,0.0115,0.075
3.511283,0.0109,-0.0718,0.0209,0.076
3.521440,0.0109,-0.0711,0.0033,0.072
3.532754,0.0378,-0.0568,-0.0140,0.070
3.545504,0.0097,-0.0699,0.0100,0.071
3.551759,0.0224,-0.0694,0.0342,0.081
3.561734,-0.0057,-0.0553,0.0315,0.064
3.571932,-0.0064,-0.0412,0.0562,0.070
3.582167,0.0201,-0.0136,-0.0002,0.024
3.600502,0.0054,-0.0131,0.0375,0.040
3.610539,-0.0223,-0.0128,0.0495,0.056
3.621083,-0.0227,0.0147,0.0480,0.055
3.634170,-0.0095,0.0013,0.0738,0.074
3.642031,0.0175,-0.0121,0.0998,0.102
3.651847,-0.0100,-0.0254,0.1116,0.115
3.661463,0.0035,-0.0385,0.1357,0.141
3.671689,0.0033,-0.0377,0.1581,0.163
3.680697,0.0169,-0.0231,0.1385,0.141
3.690579,0.0032,-0.0220,0.1183,0.120
3.702027,-0.0105,-0.0072,0.1111,0.112
3.710779,-0.0241,0.0076,0.0630,0.068
3.722444,-0.0376,-0.0185,0.0830,0.093
3.731595,-0.0644,-0.0174,-0.0055,0.067
3.741420,0.0313,-0.0165,-0.0251,0.043
3.752697,0.0045,-0.0429,-0.0304,0.053
3.761155,0.0049,-0.0422,-0.0214,0.048
3.771319,-0.0354,-0.0279,-0.0527,0.069
3.780721,0.0060,-0.0137,-0.0018,0.015
3.790581,0.0473,0.0275,-0.0316,0.063
