time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.058265,-0.2584,-1.5757,-0.1492,1.604
3.066412,0.0208,-0.8242,0.1696,0.842
3.077399,0.3150,0.0644,0.2355,0.398
3.087801,0.3784,0.9945,0.0640,1.066
3.096259,0.2784,1.8987,-0.2667,1.937
3.106422,0.1631,2.7218,-0.6585,2.805
3.116581,0.0909,3.2033,-0.9611,3.346
3.126703,0.0227,3.3294,-1.3360,3.588
3.136003,-0.0147,3.1134,-1.7280,3.561
3.146018,0.0957,2.8267,-1.7552,3.329
3.156427,0.3457,2.7538,-1.2412,3.040
3.167227,0.3931,2.5013,0.1586,2.537
3.176464,0.2300,1.5797,0.4688,1.664
3.185943,-0.5429,-0.9900,-2.5465,2.786
3.196645,-1.7473,-4.2278,-6.7904,8.188
3.207723,-3.7642,-5.5586,-5.4465,8.645
3.216604,-6.9602,-4.7785,-0.1396,8.444
3.227083,-7.3384,-4.1040,2.6829,8.826
3.237617,-3.9521,-3.0887,4.1460,6.508
3.246579,-0.6147,-1.7493,4.8226,5.167
3.256343,1.4615,-0.4030,3.9611,4.241
3.267367,2.7360,0.6581,2.1557,3.545
3.277004,3.4887,1.1581,0.8534,3.774
3.286852,3.8831,1.0836,0.4915,4.061
3.296565,4.0945,1.0334,0.4989,4.252
3.307506,4.2607,1.4732,-0.0063,4.508
3.316600,4.4066,2.1220,-1.1955,5.035
3.326822,4.4636,2.5775,-2.4075,5.689
3.336482,4.0785,2.5803,-2.7519,5.556
3.346421,3.1529,1.9047,-2.2491,4.316
3.356667,1.9543,0.9058,-1.3102,2.521
3.367281,0.5421,0.1354,-0.6963,0.893
3.376472,-0.7373,0.0414,-0.1407,0.752
3.388553,-1.8741,0.3437,0.3407,1.936
3.396538,-3.0294,0.6302,0.6620,3.164
3.406805,-4.2103,0.9884,0.9451,4.427
3.417962,-5.1884,1.5553,1.2868,5.567
3.427092,-5.4187,2.1139,1.5079,6.009
3.436008,-4.8383,2.3778,1.3968,5.569
3.447341,-3.7969,2.3171,0.9344,4.545
3.456194,-2.6356,1.9937,0.4768,3.339
3.468126,-1.4004,1.5765,0.1682,2.115
3.476402,-0.1175,1.3292,0.0229,1.335
3.487370,1.0115,0.9783,-0.6251,1.540
3.496193,1.9484,0.2650,-1.4877,2.466
3.507508,2.6345,-0.6073,-1.9711,3.346
3.515931,2.9946,-1.6481,-2.2207,4.076
3.526032,3.0116,-2.9419,-2.4153,4.854
3.536197,2.6103,-3.9288,-2.5443,5.359
3.549310,1.8195,-4.3621,-2.4758,5.336
3.559310,0.8481,-4.3490,-2.2827,4.984
3.567880,-0.1521,-4.0909,-1.8758,4.503
3.578119,-1.1828,-3.5172,-1.1235,3.877
3.587434,-1.9785,-2.7756,-0.2459,3.417
3.597811,-2.4182,-1.6620,0.6625,3.008
3.607857,-2.6339,-0.4338,1.3960,3.012
3.617763,-2.7619,0.6308,1.9412,3.434
3.627989,-2.8862,1.5683,2.3596,4.044
3.637315,-2.8295,2.3233,2.6523,4.521
3.648459,-2.6730,2.8268,2.9684,4.894
3.658872,-2.4725,3.0232,3.1159,4.996
3.670286,-2.0825,2.9794,3.2687,4.889
3.677862,-1.4168,2.6401,3.4626,4.579
3.696186,-0.1825,2.0647,3.4713,4.043
3.706795,1.1060,1.4034,3.5346,3.961
3.716260,2.3220,0.8643,3.4519,4.249
3.726440,3.3841,0.5145,3.1226,4.633
3.736115,4.0005,0.4343,2.5988,4.790
3.746029,4.1051,0.6077,1.8252,4.533
3.756351,3.8556,0.7600,0.6949,3.991
3.766492,3.4272,0.8076,-0.4374,3.548
3.776489,2.9949,0.8865,-1.0903,3.308
3.787419,2.4223,0.8474,-1.1848,2.827
3.797706,1.8073,0.7736,-0.8536,2.143
3.807646,1.2146,0.5851,-0.3415,1.391
3.816070,0.7392,0.3785,0.0473,0.832
3.826008,0.4971,0.1006,0.4066,0.650
3.836067,0.2494,-0.1649,0.6282,0.696
3.846052,-0.0822,-0.3484,0.8057,0.882
3.857014,-0.4717,-0.5576,0.9084,1.166
3.866847,-0.6761,-0.7758,0.9717,1.415
3.876185,-0.6777,-0.9877,0.9076,1.503
3.887326,-0.5957,-1.1667,0.7772,1.523
3.896592,-0.4548,-1.2876,0.5941,1.489
3.906380,-0.2606,-1.5148,0.4821,1.611
3.916044,-0.0573,-1.7811,0.4427,1.836
3.926023,0.2185,-2.0196,0.4120,2.073
3.936348,0.4812,-2.2990,0.3801,2.379
3.946000,0.8235,-2.5383,0.4308,2.703
