time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.590786,-0.0558,0.1238,0.2188,0.258
3.600685,-0.1751,0.3612,0.1014,0.414
3.611793,-0.3352,0.5708,0.1018,0.670
3.620889,-0.4543,0.7394,0.1924,0.889
3.632462,-0.5423,0.8808,0.0853,1.038
3.641490,-0.6203,1.0486,0.0686,1.220
3.652843,-0.6294,1.1876,0.1185,1.349
3.661172,-0.6074,1.2567,0.1135,1.400
3.670470,-0.5671,1.3241,0.0382,1.441
3.681351,-0.4942,1.3355,-0.2324,1.443
3.690725,-0.5479,1.4132,-0.4419,1.579
3.700605,-0.4975,1.5166,-0.2660,1.618
3.711874,-0.3749,1.4692,-0.1422,1.523
3.722142,-0.3840,1.3257,-0.0860,1.383
3.730725,-0.4303,1.1271,0.0243,1.207
3.740974,-0.4476,0.9144,0.1472,1.029
3.750996,-0.3836,0.7425,0.2277,0.866
3.761460,-0.2950,0.5981,0.1979,0.696
3.771734,-0.1561,0.4542,0.1532,0.504
3.780608,-0.0897,0.2973,0.1211,0.333
3.790543,-0.0551,0.2228,0.3602,0.427
3.800555,0.0287,0.1493,0.5426,0.563
3.810765,0.2150,0.0909,0.5439,0.592
3.820537,0.3403,-0.0204,0.4176,0.539
3.831568,0.5420,-0.1847,0.1637,0.596
3.840985,0.6709,-0.3206,0.0559,0.746
3.851182,0.7528,-0.5914,-0.0949,0.962
3.862714,0.7182,-0.8609,-0.3139,1.164
3.871185,0.5659,-1.1291,-0.3140,1.301
3.881501,0.3921,-1.2872,-0.1766,1.357
3.891281,0.3076,-1.4445,0.0024,1.477
3.901394,0.3412,-1.5740,0.0590,1.612
3.913183,0.4529,-2.0027,0.1020,2.056
3.925332,0.6970,-2.5946,-0.0718,2.688
3.933203,1.0454,-2.9141,-0.7575,3.187
3.942475,1.3446,-2.8118,-1.6891,3.545
3.952142,1.5000,-2.5197,-2.2790,3.714
3.963831,1.3536,-2.1879,-2.3005,3.451
3.972888,1.0735,-1.8845,-1.9517,2.918
3.990733,0.7647,-1.3362,-1.4296,2.101
4.000774,0.5980,-0.7099,-0.9294,1.313
4.010702,0.6759,-0.0708,-0.3861,0.782
4.020540,0.8881,0.3911,0.3731,1.040
4.030337,1.2190,0.7032,1.0343,1.747
4.042055,1.5116,0.7574,1.4044,2.198
4.052013,1.7547,0.6904,1.2052,2.238
4.060821,2.0647,0.7061,0.7087,2.294
4.071802,2.2256,0.6814,0.0675,2.329
4.081369,2.1518,0.5893,-0.4324,2.273
4.090802,1.9491,0.3205,-0.7349,2.108
4.100610,1.6095,0.1327,-0.9019,1.850
4.110871,1.2400,0.0666,-1.0414,1.621
4.120990,0.7996,0.1218,-1.2610,1.498
4.131480,0.2364,0.1756,-1.3421,1.374
4.141172,-0.4840,0.2556,-1.1634,1.286
4.152021,-1.0152,0.3344,-0.8164,1.345
4.162224,-1.3773,0.4495,-0.5766,1.559
4.172112,-1.4707,0.6844,-0.3853,1.667
4.182041,-1.3024,0.9869,-0.2571,1.654
4.190683,-1.0139,1.3570,-0.2349,1.710
4.200630,-0.7720,1.6186,-0.2940,1.817
4.210853,-0.5649,1.7173,-0.3005,1.833
4.220816,-0.3688,1.7488,-0.2561,1.806
4.230772,0.0141,1.7265,-0.1758,1.735
4.241818,0.2631,1.7588,-0.2489,1.796
4.252055,0.3861,1.7364,-0.4467,1.834
4.262863,0.3658,1.7000,-0.3735,1.779
4.271156,0.3504,1.6906,-0.2057,1.739
4.281397,0.2736,1.7218,0.0700,1.745
4.290956,0.2479,1.7803,0.2487,1.815
4.300607,0.1977,1.8391,0.3022,1.874
4.310715,0.0226,1.7623,0.2166,1.776
4.320673,-0.0988,1.6452,-0.0356,1.649
4.332678,-0.2821,1.4607,-0.0322,1.488
4.340787,-0.2890,1.2631,-0.0048,1.296
4.351682,-0.3052,1.0387,-0.2244,1.106
4.362232,-0.3835,0.8823,-0.4845,1.077
4.371428,-0.3881,0.6301,-0.6206,0.966
4.380987,-0.3886,0.4593,-0.5378,0.807
4.390641,-0.2914,0.4245,-0.4545,0.687
4.400657,-0.1502,0.4166,-0.5878,0.736
4.410699,-0.0188,0.5029,-0.7721,0.922
4.421840,0.1436,0.4926,-0.8703,1.010
4.432123,0.1981,0.4673,-0.8009,0.948
4.442403,0.2108,0.4276,-0.5523,0.730
4.450646,0.2080,0.3876,-0.2083,0.487
4.461998,0.1759,0.2390,-0.0022,0.297
4.473741,0.2650,0.1183,0.0642,0.297
4.481060,0.3526,-0.1100,-0.0375,0.371
4.490572,0.4498,-0.3369,-0.1173,0.574
4.500705,0.5807,-0.3854,-0.2286,0.733
4.510498,0.6071,-0.3920,-0.2754,0.773
4.520736,0.4624,-0.5611,-0.2712,0.776
4.532733,0.2189,-0.9604,-0.1489,0.996
4.541067,-0.0780,-1.3990,0.0227,1.401
4.551403,-0.2759,-1.6997,0.0391,1.722
4.562244,-0.4962,-1.8760,-0.0865,1.942
4.573159,-0.6847,-2.1320,-0.1231,2.243
4.582493,-0.9085,-2.3996,-0.0024,2.566
4.590681,-1.0971,-2.5428,0.2626,2.782
