time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.222830,0.2020,-0.0897,0.1426,0.263
4.233270,0.0859,-0.1630,0.2562,0.316
4.242413,0.0117,-0.1660,0.2846,0.330
4.252863,-0.0608,-0.1664,0.2412,0.299
4.261914,-0.1037,-0.0963,0.2487,0.286
4.271812,-0.2260,0.0161,0.0636,0.235
4.283037,-0.2648,0.0205,0.2042,0.335
4.291391,-0.3830,-0.1378,0.1806,0.445
4.303843,-0.4412,-0.2813,0.2651,0.587
4.320033,-0.4105,-0.3008,0.2398,0.563
4.323553,-0.3589,-0.1012,0.1459,0.400
4.332512,-0.2475,-0.0100,0.1473,0.288
4.343586,-0.0927,-0.0549,0.2034,0.230
4.352260,0.0480,-0.1408,0.3139,0.347
4.362110,0.1187,-0.0908,0.2339,0.278
4.371477,0.1600,-0.0141,0.0999,0.189
4.382475,0.1313,0.0206,-0.0873,0.159
4.393083,0.0740,0.0273,-0.2325,0.246
4.401950,-0.0120,0.0193,-0.3219,0.323
4.415640,-0.1273,-0.0032,-0.3150,0.340
4.421525,-0.1091,-0.0402,-0.2116,0.241
4.432487,-0.0256,-0.0653,-0.1330,0.150
4.442132,0.0689,-0.0518,-0.1330,0.159
4.452583,0.1610,-0.0404,-0.2252,0.280
4.462153,0.2108,-0.0582,-0.3008,0.372
4.471528,0.1648,-0.0777,-0.2376,0.299
4.483338,0.1461,-0.0842,0.0038,0.169
4.491507,0.0599,-0.0763,0.2849,0.301
4.502716,-0.0257,-0.1078,0.5772,0.588
4.514872,-0.1105,-0.1786,0.7718,0.800
4.522434,-0.2354,-0.2625,0.8294,0.901
4.532932,-0.3055,-0.2349,0.7331,0.828
4.542832,-0.2940,-0.1616,0.6561,0.737
4.551835,-0.2277,-0.1508,0.5698,0.632
4.561593,-0.1061,-0.2032,0.5302,0.578
4.571520,-0.0376,-0.1988,0.5138,0.552
4.582839,0.0594,-0.1924,0.5077,0.546
4.591629,0.1165,-0.1437,0.5126,0.545
4.603678,0.1742,-0.1078,0.5022,0.542
4.619410,0.2183,-0.0722,0.3967,0.458
4.623289,0.1531,0.0024,0.1714,0.230
4.634642,0.1418,0.0742,-0.0630,0.172
4.642976,0.1301,0.1295,-0.2655,0.323
4.652767,0.1181,0.2373,-0.4100,0.488
4.664276,0.0504,0.2882,-0.3871,0.485
4.672874,-0.0194,0.2262,-0.3713,0.435
4.683072,-0.1996,0.2005,-0.2929,0.407
4.695357,-0.3256,0.2523,-0.3023,0.511
4.712772,-0.3553,0.2869,-0.3868,0.598
4.713614,-0.3973,0.2776,-0.5338,0.721
4.726330,-0.3155,0.2788,-0.6206,0.750
4.742664,-0.2047,0.2052,-0.6440,0.706
4.753875,-0.0500,0.2141,-0.5700,0.611
4.761406,0.0944,0.2092,-0.5092,0.559
4.771516,0.2001,0.1504,-0.4085,0.479
4.782490,0.2649,0.1197,-0.3230,0.435
4.791450,0.3145,0.1167,-0.3344,0.474
4.802965,0.3619,0.0868,-0.3469,0.509
4.819043,0.3529,0.1116,-0.3602,0.516
4.823169,0.3025,0.0957,-0.4014,0.512
4.833198,0.2352,0.0801,-0.4438,0.509
4.842654,0.1344,0.1193,-0.3653,0.407
4.853073,0.0817,0.1183,-0.2891,0.323
4.861585,0.0791,0.0501,-0.2562,0.273
4.871640,0.0348,-0.0034,-0.2388,0.241
4.882953,0.0327,-0.0286,-0.2231,0.227
4.893341,0.0733,0.0698,-0.1814,0.208
4.902793,0.1157,0.1008,-0.1271,0.199
4.919609,0.1868,0.0643,-0.0872,0.216
4.922793,0.2454,-0.0125,-0.0889,0.261
4.933413,0.2505,-0.0749,-0.0236,0.263
4.942763,0.2428,-0.0821,0.0134,0.257
4.954508,0.1813,-0.0610,0.0626,0.201
4.962252,0.0795,-0.0522,0.1370,0.167
4.971480,-0.0083,-0.0280,0.1541,0.157
4.984851,-0.0549,-0.0425,0.1817,0.195
4.991577,-0.0876,-0.0823,0.1791,0.216
5.002520,-0.0248,-0.0933,0.1740,0.199
5.018477,-0.0163,-0.0489,0.1267,0.137
5.022999,0.0332,-0.1132,0.0652,0.135
5.032789,0.0559,-0.0954,0.0443,0.119
5.043276,0.0928,-0.1047,0.0095,0.140
5.051955,0.0621,-0.1139,0.0155,0.131
5.061666,0.0591,-0.0823,0.0489,0.112
5.071470,0.0430,-0.0643,0.0824,0.113
5.082879,0.0006,-0.0464,0.1299,0.138
5.091405,-0.0139,-0.0695,0.1231,0.142
5.102834,-0.0008,-0.0518,0.0894,0.103
5.119115,-0.0015,-0.0346,0.0290,0.045
5.122462,0.0113,-0.0042,0.0102,0.016
5.131978,0.0240,-0.0013,-0.0353,0.043
5.142051,0.0367,-0.0125,-0.0394,0.055
5.151884,0.0357,-0.0104,-0.0293,0.047
5.162491,0.0346,-0.0632,-0.0050,0.072
5.171518,0.0605,-0.0345,0.0059,0.070
5.181554,0.0454,-0.0332,0.0172,0.059
5.192341,0.0440,-0.0458,-0.0256,0.068
5.202211,0.0560,-0.0587,-0.0406,0.091
5.218314,0.0135,-0.0584,-0.0141,0.062
5.223307,0.0253,-0.0584,0.0263,0.069
5.233545,0.0098,-0.0583,0.1075,0.123
5.241577,0.0079,-0.0308,0.1204,0.125
5.253094,0.0332,-0.0578,0.0924,0.114
5.261624,0.0178,-0.0575,0.0643,0.088
5.272198,0.0025,-0.0705,0.0901,0.114
5.282279,0.0010,-0.0827,0.1285,0.153
5.293721,-0.0004,-0.0803,0.1379,0.160
5.302651,-0.0153,-0.0633,0.1459,0.160
5.320833,-0.0302,-0.0593,0.1255,0.142
5.321875,-0.0448,-0.0820,0.1181,0.151
5.331798,0.0089,-0.0772,0.1238,0.146
5.342686,-0.0188,-0.0585,0.1427,0.155
5.351718,0.0083,-0.0671,0.1345,0.151
5.362983,0.0084,-0.0757,0.1265,0.148
5.371462,0.0222,-0.0708,0.1049,0.128
5.381356,0.0360,-0.0387,0.1106,0.123
5.391673,0.0362,-0.0067,0.0756,0.084
5.401596,0.0634,-0.0295,0.0139,0.071
5.411399,0.0362,-0.0121,-0.0604,0.071
5.422484,0.0089,-0.0360,-0.0114,0.039
5.431985,-0.0052,-0.0331,0.0246,0.042
5.441986,-0.0468,-0.0169,0.0474,0.069
5.453217,-0.0204,-0.0146,0.0571,0.062
5.463582,-0.0077,-0.0126,0.0264,0.030
5.475097,-0.0356,-0.0111,-0.0171,0.041
