time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.171465,0.1419,-0.0168,-0.0037,0.143
4.181362,0.1694,-0.0709,-0.0330,0.187
4.192432,0.1550,-0.0707,0.0061,0.170
4.202315,0.0437,-0.1113,0.0587,0.133
4.211837,0.0398,-0.1247,0.0431,0.138
4.221079,0.0616,-0.1381,0.0003,0.151
4.230764,0.0005,-0.1243,0.0527,0.135
4.241245,-0.0063,-0.0561,0.0236,0.061
4.250961,0.0012,-0.0968,0.0353,0.103
4.261500,0.0366,-0.0831,0.0197,0.093
4.272143,0.0591,-0.0420,0.0178,0.075
4.280852,0.0957,-0.0555,0.0159,0.112
4.290962,0.1191,-0.0416,0.0410,0.133
4.301875,0.0613,-0.0276,0.0791,0.104
4.310707,0.0311,0.0273,0.0758,0.086
4.321514,-0.0124,0.0141,0.0723,0.075
4.331130,0.0263,-0.0126,0.0280,0.040
4.341320,0.0379,-0.0258,-0.0568,0.073
4.351765,-0.0049,-0.0528,-0.0863,0.101
4.361040,0.0342,-0.0526,-0.1151,0.131
4.371206,-0.0084,-0.0933,-0.1434,0.171
4.381366,-0.0644,-0.1069,-0.1441,0.191
4.392122,-0.1338,-0.0526,-0.1843,0.234
4.403559,-0.1214,-0.0394,-0.1682,0.211
4.412420,-0.1494,-0.0400,-0.1233,0.198
4.422055,-0.0949,-0.0137,-0.1177,0.152
4.430947,-0.0801,-0.0147,-0.0973,0.127
4.441834,-0.0637,-0.0158,-0.1032,0.122
4.451853,0.0353,-0.0579,-0.0950,0.117
4.461425,0.0666,-0.0863,-0.1139,0.158
4.472363,0.0974,-0.1012,-0.1056,0.176
4.481231,0.0868,-0.0751,-0.0707,0.135
4.491425,0.0620,-0.0898,-0.0908,0.142
4.503392,0.0505,-0.0772,-0.0978,0.134
4.513152,0.1203,-0.1054,-0.1054,0.192
4.521518,0.2295,-0.1607,-0.1271,0.308
4.532415,0.1859,-0.1208,-0.1084,0.247
4.542718,0.0853,-0.1081,-0.0356,0.142
4.551944,0.0240,-0.0817,0.0502,0.099
4.563469,0.0302,-0.0689,0.0809,0.111
4.572141,-0.0039,-0.0288,0.0568,0.064
4.582354,-0.0234,0.0524,0.0455,0.073
4.592549,-0.0555,0.0520,0.0606,0.097
4.603073,-0.0730,0.1471,0.0203,0.165
4.613187,-0.1442,0.1879,-0.0070,0.237
4.631858,-0.1218,0.1743,0.0054,0.213
4.641570,-0.0677,0.1607,-0.0225,0.176
4.650830,-0.0932,0.1200,-0.0229,0.154
4.661308,-0.0759,0.1202,-0.0095,0.142
4.671485,-0.0846,0.0795,-0.0094,0.116
4.680947,-0.0381,0.0796,-0.0498,0.101
4.690815,-0.0186,0.0524,-0.0629,0.084
4.701656,0.0683,0.0116,-0.1301,0.147
4.711213,0.0863,-0.0022,-0.2099,0.227
4.720700,0.0082,-0.0027,-0.2063,0.206
4.730631,-0.0161,-0.0036,-0.1599,0.161
4.740922,-0.0137,-0.0320,-0.1799,0.183
4.750832,0.0158,-0.0062,-0.2253,0.226
4.760877,-0.0097,-0.0487,-0.1610,0.168
4.770996,-0.0085,-0.0639,-0.1104,0.128
4.780838,0.0466,-0.0655,-0.0873,0.119
4.791607,0.0464,-0.0535,-0.0647,0.096
4.801602,0.0454,-0.0413,-0.0019,0.061
4.813123,0.1389,-0.0427,0.0192,0.147
4.821090,0.1091,-0.0439,0.0531,0.129
4.830774,0.1063,-0.0042,0.1133,0.155
4.841060,0.0759,0.0221,0.1047,0.131
4.851679,-0.0226,0.0349,0.0948,0.104
4.860952,-0.0121,0.0481,0.0694,0.085
4.871084,-0.0557,0.0482,0.0687,0.101
4.881646,-0.0717,0.0623,0.0657,0.115
4.890684,-0.0601,0.0358,0.0611,0.093
4.900723,0.0334,0.0230,0.0152,0.043
4.911315,0.0725,-0.0579,-0.0034,0.093
4.921749,0.0846,-0.0708,-0.0214,0.112
4.930723,0.0831,-0.0429,0.0020,0.094
4.941934,0.0817,-0.0560,-0.0694,0.121
4.951211,0.0940,-0.0692,-0.1403,0.183
4.960883,0.0792,-0.0553,-0.1423,0.172
4.970998,0.0098,-0.0417,-0.1697,0.175
4.980999,0.0085,-0.0285,-0.1404,0.144
4.991062,-0.0339,-0.0293,-0.1632,0.169
5.001078,-0.0355,-0.0577,-0.1434,0.159
