time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.683370,-0.6336,-0.0296,-0.1306,0.648
2.693468,-0.5143,0.1447,-0.0209,0.535
2.704140,-0.3309,0.3060,0.0297,0.452
2.715467,-0.1670,0.4409,-0.0069,0.472
2.724110,0.0175,0.5629,-0.0754,0.568
2.734440,0.1545,0.6576,-0.1464,0.691
2.751117,0.1816,0.6958,-0.1790,0.741
2.761133,0.1391,0.8019,-0.1659,0.831
2.772326,0.0329,0.8661,-0.1509,0.880
2.783497,-0.1228,0.9019,-0.1615,0.924
2.791256,-0.3117,0.9777,-0.1293,1.034
2.802148,-0.5030,1.0527,-0.0684,1.169
2.811676,-0.6258,1.0864,0.0347,1.254
2.821055,-0.6653,1.0654,0.1658,1.267
2.832389,-0.6215,1.0171,0.3788,1.251
2.842071,-0.4420,0.9418,0.6318,1.217
2.852273,-0.1646,0.8943,0.8835,1.268
2.863502,0.1576,0.8613,1.1467,1.443
2.872422,0.4689,0.7348,1.3502,1.607
2.881180,0.8198,0.2715,1.3660,1.616
2.891714,1.1251,-0.5412,1.2311,1.753
2.901304,1.3547,-1.4165,1.0929,2.244
2.911146,1.3095,-1.9589,0.9753,2.550
2.921066,0.8677,-1.9788,0.8802,2.333
2.931433,0.3141,-1.7260,0.6997,1.889
2.943410,-0.1954,-1.2560,0.3838,1.328
2.952925,-0.4569,-0.7871,-0.0527,0.912
2.964108,-0.5927,-0.5785,-0.3494,0.899
2.971844,-0.4391,-0.6303,-0.4784,0.905
2.982854,-0.3771,-0.8465,-0.3456,0.989
2.991674,-0.4471,-0.9415,-0.0588,1.044
3.001114,-0.6903,-0.9703,0.3574,1.243
3.011265,-0.8622,-0.9739,0.6857,1.470
3.021011,-1.0324,-0.9917,0.9656,1.727
3.042186,-1.2111,-0.9138,1.1669,1.914
3.043259,-1.3718,-0.7530,1.2864,2.026
3.052530,-1.4109,-0.5233,1.3225,2.003
3.061170,-1.3182,-0.2797,1.2353,1.828
3.072459,-1.0313,-0.0230,1.0531,1.474
3.082500,-0.6644,0.2479,0.7565,1.037
3.091740,-0.1931,0.5061,0.4257,0.689
3.102471,0.1770,0.7788,0.0877,0.803
3.112415,0.4456,1.0512,-0.1843,1.157
3.122029,0.5718,1.2674,-0.4108,1.450
3.139013,0.5817,1.3720,-0.4646,1.561
3.143207,0.4867,1.4330,-0.4661,1.584
3.151907,0.3271,1.4365,-0.3728,1.520
3.161100,0.1991,1.3691,-0.2397,1.404
3.172580,-0.0307,1.2452,-0.0834,1.248
3.181529,-0.1584,1.1609,0.0919,1.175
3.192176,-0.1973,1.0886,0.2337,1.131
3.202371,-0.1999,1.0692,0.3141,1.132
3.211605,-0.1632,1.0217,0.3709,1.099
3.222736,-0.0843,1.0285,0.3320,1.084
3.234383,0.0651,1.0088,0.2763,1.048
3.240988,0.1487,1.0037,0.1756,1.030
3.252106,0.1927,1.0129,0.0985,1.036
3.262292,0.1573,1.0499,0.0599,1.063
3.272087,0.0710,1.0741,0.0046,1.076
