time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
2.752600,1.1046,-8.0329,-3.0083,8.649
2.761033,1.5465,-5.3703,-4.3540,7.084
2.770702,1.5313,-3.6341,-3.7987,5.476
2.788131,1.6319,-2.3018,-2.6438,3.867
2.798147,1.8148,-0.8244,-1.7490,2.652
2.809446,1.9978,0.6809,-1.1495,2.403
2.822862,2.0187,1.9781,-0.5939,2.888
2.828557,1.9062,2.8183,-0.2352,3.411
2.838984,1.8065,3.2533,-0.0018,3.721
2.848527,1.7152,3.5122,0.2994,3.920
2.858011,1.4989,3.6464,0.3876,3.961
2.868117,1.1141,3.6608,0.4031,3.848
2.878906,0.4626,3.6170,0.3594,3.664
2.887877,-0.4199,3.5177,0.4870,3.576
2.897952,-1.2107,3.2832,0.8423,3.599
2.907844,-1.8246,2.8077,1.2723,3.582
2.920018,-2.1960,2.1655,1.7194,3.531
2.929701,-2.2813,1.7005,2.0988,3.536
2.937983,-2.2480,1.6435,2.3846,3.666
2.948634,-2.2387,1.9318,2.4904,3.866
2.958347,-2.3763,2.3415,2.3968,4.108
2.967864,-2.5969,2.5269,2.2335,4.256
2.978645,-2.8584,2.4385,2.0888,4.299
2.987804,-2.8458,2.2395,1.9891,4.132
2.998111,-2.5491,2.2151,1.8215,3.837
3.007823,-2.0084,2.4237,1.3914,3.442
3.018540,-1.4959,2.9002,0.8533,3.373
3.030505,-1.2512,3.3686,0.3069,3.607
3.038571,-1.2501,3.3646,0.0003,3.589
3.049000,-1.2744,2.5362,-0.3416,2.859
3.058644,-1.1850,1.2590,-0.1706,1.737
3.072044,-1.0617,-0.0447,0.4063,1.138
3.079563,-0.7545,-1.3688,0.8713,1.789
3.087923,0.0792,-2.5143,0.9688,2.696
3.097952,0.9398,-3.2501,0.6843,3.452
3.107838,1.1084,-3.7951,0.3763,3.971
3.119318,0.8123,-5.0053,0.3568,5.083
3.129177,0.4297,-7.8972,0.6166,7.933
3.138894,0.5630,-10.8598,1.4995,10.977
3.148517,1.2349,-10.8582,1.8778,11.088
3.158452,1.1668,-9.6008,0.7576,9.701
3.168121,0.0651,-8.1528,-0.0271,8.153
3.178602,-0.8819,-6.3108,0.2902,6.379
3.188368,-1.1028,-4.6208,0.8138,4.820
3.198456,-0.4234,-3.1941,0.9654,3.364
3.208028,0.7331,-1.9763,0.5961,2.191
3.218117,1.8749,-1.1712,0.1001,2.213
3.228614,2.6736,-0.6830,-0.2511,2.771
3.239822,2.9445,-0.4589,-0.3241,2.998
3.248136,2.6132,-0.2952,-0.3571,2.654
3.258882,1.8206,0.0660,-0.2750,1.842
3.268058,0.7658,0.6801,-0.0218,1.024
3.277896,-0.2469,1.3187,0.3660,1.391
3.289792,-0.9753,1.6566,0.9464,2.143
3.297783,-1.4490,1.6128,1.4974,2.635
3.308175,-1.4770,1.2968,2.1114,2.885
3.319191,-1.1907,1.1457,2.4446,2.951
3.330156,-0.7349,1.3643,2.4315,2.883
3.338773,-0.3650,1.8990,2.0287,2.803
3.348372,-0.2192,2.6586,1.3898,3.008
3.359270,-0.3083,3.3965,0.9450,3.539
3.367893,-0.5143,3.9607,0.7276,4.060
3.378688,-0.7220,4.3087,0.6982,4.424
3.387798,-0.9113,4.3569,0.6959,4.505
3.397937,-1.0073,4.0490,0.6979,4.230
3.408720,-0.9033,3.5891,0.7453,3.775
3.421166,-0.6154,3.2492,0.7714,3.396
3.430110,-0.3351,3.0290,0.5882,3.104
3.439363,-0.1146,3.0787,0.3883,3.105
3.449428,-0.2673,3.1670,-0.1427,3.181
3.464487,-0.5780,3.4422,-0.5709,3.537
3.471300,-0.9180,3.6331,-0.8723,3.847
3.480137,-1.2818,3.2909,-1.0307,3.679
3.488333,-1.2431,2.1433,-0.9345,2.648
3.499668,-0.5384,0.6679,-0.9297,1.265
3.508560,0.8837,-0.7022,-1.3822,1.785
3.519222,2.3584,-1.6564,-2.4916,3.810
3.529045,3.3099,-2.0749,-4.0821,5.650
3.539731,3.6334,-1.7285,-5.5053,6.819
3.550362,2.7166,-1.1339,-5.8243,6.526
3.560082,0.4748,-1.3491,-5.0361,5.235
3.569820,-1.4406,-2.9531,-3.6505,4.911
3.587847,-2.2555,-6.0455,-2.4660,6.908
3.598200,-2.2847,-9.5066,-2.1980,10.021
3.607971,-0.9454,-10.6190,-2.4424,10.937
3.617899,0.2434,-9.6186,-3.4313,10.215
3.629377,0.1295,-8.1948,-3.5253,8.922
3.637824,-0.0411,-6.7397,-2.2125,7.094
3.647728,0.0816,-4.8707,-0.7784,4.933
3.657924,0.3121,-2.8161,-0.0335,2.834
3.667756,0.6505,-1.0221,0.1898,1.226
3.678294,1.1154,0.3269,0.3940,1.227
3.688018,1.5870,1.3080,0.6028,2.143
3.697753,2.0141,1.9993,0.6199,2.905
3.707862,2.1661,2.4275,0.5290,3.296
3.717815,1.9987,2.7669,0.3923,3.436
3.728072,1.6142,2.9627,0.2934,3.387
3.737850,1.1710,3.0999,0.3199,3.329
3.747933,0.6972,3.1526,0.4258,3.257
3.757901,0.3165,3.0639,0.4264,3.110
3.768363,0.0616,2.7906,0.2616,2.804
3.779650,-0.1682,2.4833,0.1642,2.494
3.788571,-0.3765,2.2551,0.1550,2.292
3.799538,-0.5648,2.3787,0.2326,2.456
3.807883,-0.8807,2.8420,0.3270,2.993
3.819505,-1.3308,3.5237,0.3716,3.785
3.828223,-1.8826,4.1989,0.6463,4.647
3.838605,-2.5030,4.3932,0.9600,5.147
3.848386,-2.9155,3.9836,1.3379,5.115
3.857919,-2.8711,3.1594,1.8854,4.667
3.867894,-2.7572,2.0732,2.1229,4.051
3.878613,-2.3607,1.4344,2.1927,3.527
3.887840,-1.7337,1.4971,1.8807,2.964
3.897899,-1.3472,2.0527,1.2197,2.742
3.908776,-1.4337,2.7733,0.4838,3.159
3.918924,-1.7714,3.2486,0.0596,3.701
3.928037,-2.0041,3.4768,-0.1163,4.015
3.938935,-2.0649,3.2528,-0.0570,3.853
3.948314,-1.7836,2.6580,0.2078,3.208
3.957851,-1.0228,1.8285,0.3888,2.131
3.967965,0.0922,0.8567,0.3960,0.948
3.978674,0.9743,-0.0944,0.2165,1.002
3.987822,1.5737,-1.1322,0.2316,1.952
3.997864,1.9551,-2.1858,0.4642,2.969
4.008025,1.9304,-3.2109,0.7028,3.812
4.018510,1.7153,-3.8762,0.8969,4.333
4.028318,1.2877,-4.0981,0.8384,4.377
4.038686,0.6775,-4.2585,0.6104,4.355
4.047972,0.2407,-4.8081,0.4465,4.835
4.058443,0.0878,-6.3200,0.3492,6.330
4.067985,0.2476,-8.4552,0.3346,8.465
4.078649,1.0195,-9.2671,0.6370,9.345
4.087882,1.6158,-8.7445,0.2412,8.896
4.097818,1.1840,-7.4194,-0.2354,7.517
4.108653,0.1387,-5.9046,-0.2319,5.911
4.117994,-0.7862,-4.7731,0.0639,4.838
4.129461,-1.1604,-3.7532,0.3946,3.948
4.137718,-0.6811,-2.8440,0.3237,2.942
4.147729,0.2550,-1.9914,-0.0525,2.008
4.158202,1.1678,-1.3182,-0.4616,1.821
4.168454,1.6146,-0.8659,-0.7533,1.981
4.178719,1.5976,-0.5553,-0.8944,1.913
4.189559,1.1486,-0.3041,-0.8843,1.481
4.197904,0.4257,-0.0163,-0.6534,0.780
4.208002,-0.3447,0.3105,-0.0845,0.472
4.222347,-0.9159,0.6375,0.5690,1.253
4.229834,-1.2243,0.9792,1.1384,1.937
4.239403,-1.1948,1.2672,1.5810,2.352
4.248172,-0.9405,1.4737,1.8962,2.579
4.258778,-0.6496,1.6952,2.1630,2.824
4.268570,-0.3987,1.9326,2.2294,2.977
4.279742,-0.1824,2.2831,2.1983,3.175
4.288531,-0.0502,2.6808,2.1030,3.408
4.298636,-0.0309,2.9741,1.9345,3.548
4.309032,-0.0216,3.0103,1.7819,3.498
4.319739,-0.0396,2.8835,1.5941,3.295
4.329377,-0.0344,2.6879,1.3733,3.019
