time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.334302,-0.8269,-0.6114,0.0247,1.029
3.344572,-0.6268,-1.0964,0.1553,1.272
3.354103,-0.4764,-1.6327,0.2513,1.719
3.365463,-0.3647,-2.1926,0.3524,2.250
3.374011,-0.2668,-2.6259,0.3622,2.664
3.384341,-0.2258,-2.9724,0.3329,3.000
3.396034,-0.1332,-3.2319,0.1136,3.237
3.404154,0.1988,-3.9626,-0.2006,3.973
3.414094,0.5058,-5.1912,-0.4210,5.233
3.423375,0.9090,-5.7494,-0.3096,5.829
3.433340,1.2713,-5.5561,-0.1098,5.701
3.444131,1.6066,-5.0623,-0.0775,5.312
3.454932,1.9177,-4.3248,-0.2480,4.737
3.465111,2.1148,-3.2084,-0.5368,3.880
3.479362,2.2253,-1.9315,-0.6427,3.016
3.484143,2.3664,-1.0670,-0.4412,2.633
3.494969,2.4912,-0.7509,0.0261,2.602
3.503731,2.5133,-0.8732,0.7416,2.762
3.513522,2.5067,-1.1729,1.5345,3.165
3.523389,2.5976,-1.3626,2.1820,3.656
3.534087,2.6465,-1.4006,2.6106,3.972
3.544588,2.7257,-1.3699,2.9178,4.221
3.553314,2.6875,-1.5164,2.8729,4.216
3.564700,2.4272,-1.6231,2.4370,3.803
3.576447,2.0088,-1.4872,1.8360,3.101
3.584124,1.4089,-1.0401,1.1118,2.074
3.594165,0.6823,-0.3354,0.3719,0.846
3.604427,-0.1018,0.4086,-0.2716,0.501
3.614617,-0.7667,1.1913,-0.6641,1.565
3.623450,-1.1939,1.8503,-0.7863,2.338
3.633208,-1.3329,2.2370,-0.5897,2.670
3.643948,-1.2033,2.3228,-0.1781,2.622
3.653132,-0.8827,2.2710,0.1981,2.445
3.664990,-0.5250,2.1907,0.4533,2.298
3.676029,-0.1288,2.0272,0.6183,2.123
3.683095,0.2226,1.7936,0.7075,1.941
3.693817,0.4812,1.5994,0.6147,1.780
3.704484,0.5867,1.3628,0.3488,1.524
3.715138,0.4436,1.2202,-0.0379,1.299
3.723521,0.1472,1.2130,-0.4792,1.313
3.733392,-0.2463,1.2603,-0.7729,1.499
3.744628,-0.6538,1.3082,-0.8518,1.692
3.753405,-0.9272,1.1792,-0.7706,1.686
3.764436,-0.9992,0.8866,-0.6100,1.469
3.780288,-0.7745,0.4572,-0.3674,0.972
3.784210,-0.3311,0.0412,-0.1784,0.378
3.794643,0.2092,-0.2116,0.0123,0.298
3.805986,0.7368,-0.3694,0.0142,0.824
3.815860,1.1151,-0.5544,-0.1608,1.256
3.823802,1.3711,-0.8619,-0.5544,1.712
3.833444,1.4080,-1.0198,-0.9210,1.967
3.844426,1.1980,-0.8921,-1.0971,1.853
3.853829,0.8778,-0.6283,-0.9473,1.436
3.865999,0.3361,-0.4055,-0.5280,0.746
3.873115,-0.1422,-0.3459,-0.1136,0.391
3.883656,-0.5974,-0.2722,0.1458,0.673
3.896297,-0.9313,-0.2659,0.1834,0.986
3.904603,-1.1805,-0.2720,-0.0129,1.211
3.915075,-1.3561,-0.2632,-0.3048,1.415
3.925664,-1.3772,-0.2126,-0.4329,1.459
3.935150,-1.3616,-0.1879,-0.2860,1.404
3.944084,-1.2525,-0.0906,0.0695,1.258
3.954284,-1.1884,-0.2058,0.3955,1.269
3.965178,-1.1947,-0.7119,0.5651,1.501
3.975692,-1.3748,-1.1047,0.5386,1.844
3.984927,-1.7714,-1.1260,0.2341,2.112
3.996189,-2.2114,-1.0233,-0.1538,2.442
4.004794,-2.5739,-0.8658,-0.5413,2.769
4.016518,-2.6293,-0.6274,-0.8999,2.849
4.026299,-2.3268,-0.4859,-1.1208,2.628
4.044720,-1.7915,-0.4130,-1.2201,2.207
4.053981,-1.3439,-0.3062,-1.2022,1.829
4.065374,-0.9962,-0.2176,-1.0794,1.485
4.082455,-0.6948,-0.1886,-0.8497,1.114
4.084006,-0.3863,-0.3003,-0.4464,0.662
4.093584,-0.1942,-0.3744,0.0439,0.424
4.104422,-0.0791,-0.3274,0.2887,0.444
4.115422,-0.1101,-0.1851,0.2977,0.367
4.123552,-0.2592,-0.0289,0.0709,0.270
4.133540,-0.4973,0.1547,-0.2954,0.599
4.144509,-0.7971,0.3518,-0.6634,1.095
4.154833,-1.1321,0.6710,-0.8952,1.592
4.165558,-1.3781,1.0848,-1.0301,2.034
4.173393,-1.4229,1.5656,-1.0807,2.376
4.183188,-1.2093,2.0315,-1.0601,2.591
4.194579,-0.7235,2.4274,-0.8576,2.674
4.203363,-0.1671,2.6981,-0.4026,2.733
4.213929,0.4321,2.7883,0.1837,2.828
4.224237,0.8256,2.6985,0.7906,2.931
4.233902,1.0789,2.5388,1.1969,3.007
4.243327,1.1227,2.3373,1.3184,2.909
4.253422,1.0251,2.1219,1.1940,2.642
4.264741,0.7308,1.9344,0.9715,2.285
4.278487,0.2907,1.8583,0.7690,2.032
4.285132,-0.0507,1.7994,0.5572,1.884
4.293016,-0.3636,1.7724,0.4565,1.866
4.304843,-0.5642,1.7512,0.4912,1.904
4.313375,-0.6330,1.6269,0.5518,1.831
4.323542,-0.5910,1.2345,0.5742,1.484
4.333505,-0.3937,0.7340,0.4982,0.971
4.344691,-0.1744,0.0992,0.3354,0.391
4.354023,0.0582,-0.5078,0.0478,0.513
4.364100,0.3422,-0.8855,-0.3026,0.996
4.378562,0.4923,-0.9934,-0.6059,1.263
4.383694,0.5729,-0.9655,-0.8125,1.386
4.393622,0.6367,-0.9658,-0.9894,1.522
4.404857,0.5853,-1.0233,-1.1588,1.653
4.415203,0.4310,-1.1102,-1.2406,1.720
4.423853,0.2158,-1.1710,-1.2784,1.747
4.433869,0.1045,-1.1511,-1.3406,1.770
4.443772,0.0579,-1.0368,-1.3052,1.668
4.453289,0.1057,-0.9507,-1.1312,1.481
4.464247,0.1271,-0.8936,-0.9533,1.313
4.481286,0.1626,-0.8926,-0.7583,1.182
4.484102,0.1036,-0.8788,-0.5345,1.034
4.493836,0.0733,-0.8239,-0.3117,0.884
4.503776,0.0993,-0.8086,-0.1876,0.836
4.513227,0.1679,-0.8597,-0.1629,0.891
4.523417,0.2788,-0.7868,-0.2785,0.880
4.534144,0.4862,-1.0669,-0.4645,1.261
4.545147,0.8580,-1.7820,-0.5168,2.044
4.553345,1.3667,-2.2088,-0.3971,2.628
4.564138,1.9108,-2.2919,-0.2577,2.995
4.581663,2.3516,-2.1117,-0.4697,3.195
4.584903,2.7158,-1.8204,-0.9870,3.415
4.594551,3.0107,-1.3808,-1.5976,3.677
4.604892,3.1010,-0.7409,-2.0788,3.806
4.615785,2.9664,-0.0671,-2.1251,3.650
4.625147,2.5981,0.3681,-1.6153,3.081
4.633982,2.0878,0.3916,-0.7086,2.239
4.643316,1.5478,0.1691,0.2908,1.584
4.653496,-2.7054,-1.2787,1.2474,3.242
4.664047,-7.4113,-1.6198,3.4716,8.343
4.679380,-1.5877,1.4267,4.3692,4.863
4.684602,-0.4945,1.7282,3.6875,4.102
4.694417,-0.1399,0.7265,2.5210,2.627
4.704646,0.1945,-0.3960,1.7190,1.775
4.714539,0.5781,-0.8734,1.3967,1.746
4.725558,1.3312,-0.7123,1.4829,2.116
4.734657,2.0770,-0.3056,1.7769,2.750
4.744348,2.3026,0.1456,1.9993,3.053
4.754312,1.9131,0.6241,1.8457,2.731
4.765150,1.2634,1.1822,1.1172,2.060
4.775497,0.7030,1.7331,-0.0081,1.870
4.785434,0.0956,2.0950,-1.1565,2.395
4.795282,-0.4604,2.2754,-1.9241,3.015
4.806146,-0.7345,2.2271,-2.1635,3.191
4.824688,-0.7116,1.9932,-1.8256,2.795
4.834950,-0.3198,1.6836,-1.2155,2.101
4.843589,0.5287,1.3823,-0.5192,1.568
4.853461,1.3286,1.2410,0.0246,1.818
4.864431,1.9961,1.1508,0.3321,2.328
4.881344,3.4021,0.9217,0.3324,3.540
4.884601,3.6554,0.0231,0.3578,3.673
4.894614,2.2702,0.0503,0.5626,2.339
4.903275,0.1877,0.3808,0.9026,0.997
4.913554,-2.9381,0.4847,1.1066,3.177
4.923100,-4.6920,0.7555,1.0588,4.869
4.933373,-3.6428,1.2163,0.2818,3.851
4.943726,-2.3978,1.0932,-0.8654,2.774
4.953352,-1.4093,0.5899,-1.4287,2.092
4.964509,-0.9590,-0.0618,-1.0929,1.455
4.979008,-0.5177,-0.6565,-0.3323,0.900
4.983973,-0.0818,-1.0155,0.4289,1.105
4.994856,0.3160,-1.1224,0.8454,1.440
5.004322,0.6385,-1.1570,0.7412,1.515
5.014476,0.6556,-0.9325,0.3239,1.185
5.023897,0.5729,-0.5737,-0.2839,0.859
5.033484,0.4984,-0.3152,-0.8477,1.033
5.043908,0.4143,-0.1689,-1.0333,1.126
5.053298,0.3255,-0.0963,-0.9164,0.977
5.064293,0.4100,-0.0908,-0.5043,0.656
5.078795,0.5736,-0.2744,-0.3290,0.716
5.083991,0.5521,-0.3211,-0.3492,0.728
5.094272,0.3173,-0.1912,-0.3177,0.488
5.104974,-0.1505,0.1020,-0.1504,0.236
5.114678,-0.6119,0.3416,0.0035,0.701
5.126221,-0.9281,0.3640,0.0906,1.001
5.135844,-1.0323,0.2763,0.1840,1.084
5.144224,-0.7634,-0.0157,0.2661,0.809
5.153782,-0.3439,-0.0902,0.2541,0.437
5.166859,-0.1103,-0.1230,0.2963,0.339
5.173637,0.0082,-0.3035,0.2270,0.379
5.187601,-0.0296,-0.6310,0.0173,0.632
5.193420,-0.2116,-1.0100,-0.2655,1.066
5.203139,-0.3612,-1.3321,-0.4438,1.450
5.213990,-0.3708,-1.4759,-0.4199,1.579
5.224676,-0.2164,-1.5236,-0.2616,1.561
5.234805,-0.1588,-1.5292,-0.0663,1.539
5.244381,-0.1448,-1.4377,0.1778,1.456
5.254047,-0.0526,-1.2221,0.3618,1.276
5.264233,-0.0307,-0.9647,0.5696,1.121
5.279972,-0.0647,-0.6526,0.7486,0.995
5.283927,-0.1145,-0.3951,0.8725,0.965
5.293471,-0.1664,-0.2738,0.7773,0.841
5.303501,-0.3695,-0.2883,0.4215,0.630
5.313928,-0.5873,-0.1935,0.0232,0.619
5.324921,-0.6567,-0.0034,-0.3486,0.743
5.333982,-0.6589,0.1183,-0.4343,0.798
5.343380,-0.6730,0.1031,-0.2999,0.744
5.354257,-0.5875,-0.0495,-0.1882,0.619
5.364052,-0.4583,-0.1903,-0.1524,0.519
5.378161,-0.3530,-0.1968,-0.1377,0.427
5.384326,-0.4485,-0.1232,-0.1313,0.483
5.394217,-0.7440,0.0041,-0.0396,0.745
5.404637,-1.0068,0.1719,0.1089,1.027
5.415199,-1.0459,0.2710,0.2330,1.105
5.423491,-0.9713,0.3149,0.3600,1.083
5.433459,-0.8128,0.3173,0.4613,0.987
5.444614,-0.5051,0.4149,0.3852,0.759
5.454670,-0.4991,0.4985,0.1861,0.730
5.464789,-0.6582,0.5954,0.0008,0.888
