time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.525957,-0.0081,-0.1782,-0.0483,0.185
4.534680,-0.0057,-0.2191,-0.0058,0.219
4.544692,0.0649,-0.2328,-0.0180,0.242
4.554221,0.0808,-0.2601,-0.1256,0.300
4.565848,0.0556,-0.2057,-0.1923,0.287
4.574475,0.0846,-0.1650,-0.1635,0.247
4.584378,0.1542,-0.0561,-0.0936,0.189
4.594606,0.0866,0.0526,-0.0234,0.104
4.604496,0.0176,0.1476,0.0061,0.149
4.614516,-0.0118,0.2697,0.0086,0.270
4.624499,-0.0552,0.3373,0.0111,0.342
4.633967,0.0373,0.3369,0.0272,0.340
4.644476,0.1019,0.2274,0.0979,0.268
4.654255,0.1114,0.1314,0.1009,0.200
4.665003,0.0389,0.0354,0.1042,0.117
4.674084,-0.0061,-0.0742,0.0938,0.120
4.685535,-0.0235,-0.1292,0.0689,0.148
4.693896,-0.0269,-0.1022,0.0558,0.120
4.704608,-0.0844,-0.0750,0.0406,0.120
4.714213,-0.0596,-0.0338,0.0784,0.104
4.724982,-0.1155,-0.0197,0.0877,0.146
4.735160,-0.1294,-0.0054,0.0693,0.147
4.744121,-0.1556,-0.0048,0.0100,0.156
4.754808,-0.1940,0.0096,-0.0354,0.197
4.765204,-0.2168,-0.0169,-0.0531,0.224
4.775020,-0.1694,-0.0569,-0.0567,0.187
4.785351,-0.1748,-0.0696,-0.0599,0.197
4.794779,-0.0841,-0.1369,-0.0494,0.168
4.804731,-0.0206,-0.1225,-0.0516,0.135
4.814389,-0.0663,-0.0947,-0.0933,0.149
4.824142,-0.0036,-0.0671,-0.0791,0.104
4.834194,0.1126,-0.1079,-0.0770,0.174
4.844199,0.1053,-0.0536,-0.1008,0.155
4.855505,0.1515,0.0005,-0.1233,0.195
4.864943,0.1696,0.0001,-0.0772,0.186
4.874632,0.1451,-0.0005,-0.0447,0.152
4.888206,0.0906,0.0261,0.0279,0.098
4.895608,0.0875,0.0664,0.0317,0.114
4.904137,0.1090,0.0384,-0.0195,0.117
4.915614,0.0475,0.0513,0.0106,0.071
4.924689,0.0674,0.0233,-0.0004,0.071
4.934220,0.1411,-0.0319,-0.0252,0.147
4.944617,0.0919,-0.0735,-0.0637,0.134
4.954499,0.0704,-0.0878,-0.0887,0.143
4.964398,-0.0318,-0.1021,-0.1002,0.147
4.974191,-0.1466,-0.0481,-0.0302,0.157
4.984240,-0.1109,-0.0759,0.0667,0.150
4.993912,-0.0465,-0.0762,0.0543,0.104
5.004400,-0.0892,-0.1173,0.0144,0.148
5.014141,-0.1162,-0.1174,-0.0257,0.167
5.024186,-0.0460,-0.1174,-0.0114,0.127
5.034728,-0.0159,-0.0901,0.0708,0.116
